what,kind,bundleId,bundleVersion,description,time
error,log,,,"Current file is not a match for the given config.",1334799321925
error,log,,,"Current file is not a match for the given config.",1334799321925
error,log,,,"Current file is not a match for the given config.",1334799321925
error,log,,,"Current file is not a match for the given config.",1334799321925
error,log,,,"Current file is not a match for the given config.",1334799321925
error,log,,,"Current file is not a match for the given config.",1334799321926
error,log,,,"Current file is not a match for the given config.",1334799321926
error,log,,,"Current file is not a match for the given config.",1334799321926
error,log,,,"Current file is not a match for the given config.",1334799321926
error,log,,,"Current file is not a match for the given config.",1334799321926
error,log,,,"Current file is not a match for the given config.",1334799321926
error,log,,,"Current file is not a match for the given config.",1334799321926
error,log,,,"Current file is not a match for the given config.",1334799321927
error,log,,,"Current file is not a match for the given config.",1334799321927
error,log,,,"Current file is not a match for the given config.",1334799321927
error,log,,,"Current file is not a match for the given config.",1334799321927
error,log,,,"Current file is not a match for the given config.",1334799321927
error,log,,,"Current file is not a match for the given config.",1334799321927
error,log,,,"Current file is not a match for the given config.",1334799321928
error,log,,,"Current file is not a match for the given config.",1334799321928
error,log,,,"Current file is not a match for the given config.",1334799321928
error,log,,,"Current file is not a match for the given config.",1334799321928
error,log,,,"Current file is not a match for the given config.",1334799321928
error,log,,,"Current file is not a match for the given config.",1334799321928
error,log,,,"Current file is not a match for the given config.",1334799321928
error,log,,,"Current file is not a match for the given config.",1334799321929
error,log,,,"Current file is not a match for the given config.",1334799321929
error,log,,,"Current file is not a match for the given config.",1334799321929
error,log,,,"Current file is not a match for the given config.",1334799321929
error,log,,,"Current file is not a match for the given config.",1334799321929
error,log,,,"Current file is not a match for the given config.",1334799321929
error,log,,,"Current file is not a match for the given config.",1334799321929
error,log,,,"Current file is not a match for the given config.",1334799321930
error,log,,,"Current file is not a match for the given config.",1334799321930
error,log,,,"Current file is not a match for the given config.",1334799321930
error,log,,,"Current file is not a match for the given config.",1334799321930
error,log,,,"Current file is not a match for the given config.",1334799321930
error,log,,,"Current file is not a match for the given config.",1334799321930
error,log,,,"Current file is not a match for the given config.",1334799321930
error,log,,,"Current file is not a match for the given config.",1334799321931
error,log,,,"Current file is not a match for the given config.",1334799321931
error,log,,,"Current file is not a match for the given config.",1334799321931
error,log,,,"Current file is not a match for the given config.",1334799321931
error,log,,,"Current file is not a match for the given config.",1334799321931
error,log,,,"Current file is not a match for the given config.",1334799321931
error,log,,,"Current file is not a match for the given config.",1334799321932
error,log,,,"Current file is not a match for the given config.",1334799321932
error,log,,,"Current file is not a match for the given config.",1334799321932
error,log,,,"Current file is not a match for the given config.",1334799321932
error,log,,,"Current file is not a match for the given config.",1334799321932
error,log,,,"Current file is not a match for the given config.",1334799321932
error,log,,,"Current file is not a match for the given config.",1334799321932
error,log,,,"Current file is not a match for the given config.",1334799321933
error,log,,,"Current file is not a match for the given config.",1334799321933
error,log,,,"Current file is not a match for the given config.",1334799321933
error,log,,,"Current file is not a match for the given config.",1334799321933
error,log,,,"Current file is not a match for the given config.",1334799321933
error,log,,,"Current file is not a match for the given config.",1334799321933
error,log,,,"Current file is not a match for the given config.",1334799321933
error,log,,,"Current file is not a match for the given config.",1334799321934
error,log,,,"Current file is not a match for the given config.",1334799321934
error,log,,,"Current file is not a match for the given config.",1334799321934
error,log,,,"Current file is not a match for the given config.",1334799321934
error,log,,,"Current file is not a match for the given config.",1334799321934
error,log,,,"Current file is not a match for the given config.",1334799321934
error,log,,,"Current file is not a match for the given config.",1334799321934
error,log,,,"Current file is not a match for the given config.",1334799321935
error,log,,,"Current file is not a match for the given config.",1334799321935
error,log,,,"Current file is not a match for the given config.",1334799321935
error,log,,,"Current file is not a match for the given config.",1334799321935
error,log,,,"Current file is not a match for the given config.",1334799321935
error,log,,,"Current file is not a match for the given config.",1334799321935
error,log,,,"Current file is not a match for the given config.",1334799321935
error,log,,,"Current file is not a match for the given config.",1334799321936
error,log,,,"Current file is not a match for the given config.",1334799321936
error,log,,,"Current file is not a match for the given config.",1334799321936
error,log,,,"Current file is not a match for the given config.",1334799321936
error,log,,,"Current file is not a match for the given config.",1334799321936
error,log,,,"Current file is not a match for the given config.",1334799321936
error,log,,,"Current file is not a match for the given config.",1334799321936
error,log,,,"Current file is not a match for the given config.",1334799321937
error,log,,,"Current file is not a match for the given config.",1334799321937
error,log,,,"Current file is not a match for the given config.",1334799321937
error,log,,,"Current file is not a match for the given config.",1334799321937
error,log,,,"Current file is not a match for the given config.",1334799321937
error,log,,,"Current file is not a match for the given config.",1334799321937
error,log,,,"Current file is not a match for the given config.",1334799321937
error,log,,,"Current file is not a match for the given config.",1334799321937
error,log,,,"Current file is not a match for the given config.",1334799321938
error,log,,,"Current file is not a match for the given config.",1334799321938
error,log,,,"Current file is not a match for the given config.",1334799321938
error,log,,,"Current file is not a match for the given config.",1334799321938
error,log,,,"Current file is not a match for the given config.",1334799321938
error,log,,,"Current file is not a match for the given config.",1334799321938
error,log,,,"Current file is not a match for the given config.",1334799321938
error,log,,,"Current file is not a match for the given config.",1334799321938
error,log,,,"Current file is not a match for the given config.",1334799321939
error,log,,,"Current file is not a match for the given config.",1334799321939
error,log,,,"Current file is not a match for the given config.",1334799321939
error,log,,,"Current file is not a match for the given config.",1334799321939
error,log,,,"Current file is not a match for the given config.",1334799321939
error,log,,,"Current file is not a match for the given config.",1334799321939
error,log,,,"Current file is not a match for the given config.",1334799321939
error,log,,,"Current file is not a match for the given config.",1334799321940
error,log,,,"Current file is not a match for the given config.",1334799321940
error,log,,,"Current file is not a match for the given config.",1334799321940
error,log,,,"Current file is not a match for the given config.",1334799321949
error,log,,,"Current file is not a match for the given config.",1334799321949
error,log,,,"Current file is not a match for the given config.",1334799321950
error,log,,,"Current file is not a match for the given config.",1334799321950
error,log,,,"Current file is not a match for the given config.",1334799321950
error,log,,,"Current file is not a match for the given config.",1334799321950
error,log,,,"Current file is not a match for the given config.",1334799321950
error,log,,,"Current file is not a match for the given config.",1334799321950
error,log,,,"Current file is not a match for the given config.",1334799321950
error,log,,,"Current file is not a match for the given config.",1334799321950
error,log,,,"Current file is not a match for the given config.",1334799321951
error,log,,,"Current file is not a match for the given config.",1334799321951
error,log,,,"Current file is not a match for the given config.",1334799321951
error,log,,,"Current file is not a match for the given config.",1334799321951
error,log,,,"Current file is not a match for the given config.",1334799321951
error,log,,,"Current file is not a match for the given config.",1334799321951
error,log,,,"Current file is not a match for the given config.",1334799321951
error,log,,,"Current file is not a match for the given config.",1334799321952
error,log,,,"Current file is not a match for the given config.",1334799321952
error,log,,,"Current file is not a match for the given config.",1334799321952
error,log,,,"Current file is not a match for the given config.",1334799321952
error,log,,,"Current file is not a match for the given config.",1334799321952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334799335578
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1334799335585
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334799401464
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1334799417488
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1334799420235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334799421274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334799437290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334799447964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1334799452326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1334799498277
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1334799502942
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1334799504348
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1334799504387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334799511624
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1334799515152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1334799516315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1334799520724
error,log,,,"Current file is not a match for the given config.",1334799520823
error,log,,,"Current file is not a match for the given config.",1334799520823
error,log,,,"Current file is not a match for the given config.",1334799520824
error,log,,,"Current file is not a match for the given config.",1334799520824
error,log,,,"Current file is not a match for the given config.",1334799520824
error,log,,,"Current file is not a match for the given config.",1334799520824
error,log,,,"Current file is not a match for the given config.",1334799520824
error,log,,,"Current file is not a match for the given config.",1334799520824
error,log,,,"Current file is not a match for the given config.",1334799520825
error,log,,,"Current file is not a match for the given config.",1334799520825
error,log,,,"Current file is not a match for the given config.",1334799520825
error,log,,,"Current file is not a match for the given config.",1334799520825
error,log,,,"Current file is not a match for the given config.",1334799520826
error,log,,,"Current file is not a match for the given config.",1334799520826
error,log,,,"Current file is not a match for the given config.",1334799520826
error,log,,,"Current file is not a match for the given config.",1334799520827
error,log,,,"Current file is not a match for the given config.",1334799520827
error,log,,,"Current file is not a match for the given config.",1334799520827
error,log,,,"Current file is not a match for the given config.",1334799520827
error,log,,,"Current file is not a match for the given config.",1334799520827
error,log,,,"Current file is not a match for the given config.",1334799520827
error,log,,,"Current file is not a match for the given config.",1334799520828
error,log,,,"Current file is not a match for the given config.",1334799520828
error,log,,,"Current file is not a match for the given config.",1334799520828
error,log,,,"Current file is not a match for the given config.",1334799520828
error,log,,,"Current file is not a match for the given config.",1334799520828
error,log,,,"Current file is not a match for the given config.",1334799520828
error,log,,,"Current file is not a match for the given config.",1334799520828
error,log,,,"Current file is not a match for the given config.",1334799520829
error,log,,,"Current file is not a match for the given config.",1334799520829
error,log,,,"Current file is not a match for the given config.",1334799520829
error,log,,,"Current file is not a match for the given config.",1334799520829
error,log,,,"Current file is not a match for the given config.",1334799520829
error,log,,,"Current file is not a match for the given config.",1334799520829
error,log,,,"Current file is not a match for the given config.",1334799520829
error,log,,,"Current file is not a match for the given config.",1334799520829
error,log,,,"Current file is not a match for the given config.",1334799520830
error,log,,,"Current file is not a match for the given config.",1334799520830
error,log,,,"Current file is not a match for the given config.",1334799520833
error,log,,,"Current file is not a match for the given config.",1334799520834
error,log,,,"Current file is not a match for the given config.",1334799520834
error,log,,,"Current file is not a match for the given config.",1334799520834
error,log,,,"Current file is not a match for the given config.",1334799520835
error,log,,,"Current file is not a match for the given config.",1334799520835
error,log,,,"Current file is not a match for the given config.",1334799520835
error,log,,,"Current file is not a match for the given config.",1334799520835
error,log,,,"Current file is not a match for the given config.",1334799520835
error,log,,,"Current file is not a match for the given config.",1334799520839
error,log,,,"Current file is not a match for the given config.",1334799520839
error,log,,,"Current file is not a match for the given config.",1334799520840
error,log,,,"Current file is not a match for the given config.",1334799520840
error,log,,,"Current file is not a match for the given config.",1334799520842
error,log,,,"Current file is not a match for the given config.",1334799520842
error,log,,,"Current file is not a match for the given config.",1334799520843
error,log,,,"Current file is not a match for the given config.",1334799520843
error,log,,,"Current file is not a match for the given config.",1334799520843
error,log,,,"Current file is not a match for the given config.",1334799520843
error,log,,,"Current file is not a match for the given config.",1334799520843
error,log,,,"Current file is not a match for the given config.",1334799520843
error,log,,,"Current file is not a match for the given config.",1334799520859
error,log,,,"Current file is not a match for the given config.",1334799520859
error,log,,,"Current file is not a match for the given config.",1334799520860
error,log,,,"Current file is not a match for the given config.",1334799520860
error,log,,,"Current file is not a match for the given config.",1334799520861
error,log,,,"Current file is not a match for the given config.",1334799520861
error,log,,,"Current file is not a match for the given config.",1334799520861
error,log,,,"Current file is not a match for the given config.",1334799520862
error,log,,,"Current file is not a match for the given config.",1334799520862
error,log,,,"Current file is not a match for the given config.",1334799520862
error,log,,,"Current file is not a match for the given config.",1334799520862
error,log,,,"Current file is not a match for the given config.",1334799520862
error,log,,,"Current file is not a match for the given config.",1334799520862
error,log,,,"Current file is not a match for the given config.",1334799520863
error,log,,,"Current file is not a match for the given config.",1334799520863
error,log,,,"Current file is not a match for the given config.",1334799520863
error,log,,,"Current file is not a match for the given config.",1334799520863
error,log,,,"Current file is not a match for the given config.",1334799520863
error,log,,,"Current file is not a match for the given config.",1334799520863
error,log,,,"Current file is not a match for the given config.",1334799520864
error,log,,,"Current file is not a match for the given config.",1334799520864
error,log,,,"Current file is not a match for the given config.",1334799520864
error,log,,,"Current file is not a match for the given config.",1334799520864
error,log,,,"Current file is not a match for the given config.",1334799520864
error,log,,,"Current file is not a match for the given config.",1334799520864
error,log,,,"Current file is not a match for the given config.",1334799520865
error,log,,,"Current file is not a match for the given config.",1334799520865
error,log,,,"Current file is not a match for the given config.",1334799520865
error,log,,,"Current file is not a match for the given config.",1334799520865
error,log,,,"Current file is not a match for the given config.",1334799520865
error,log,,,"Current file is not a match for the given config.",1334799520865
error,log,,,"Current file is not a match for the given config.",1334799520865
error,log,,,"Current file is not a match for the given config.",1334799520866
error,log,,,"Current file is not a match for the given config.",1334799520866
error,log,,,"Current file is not a match for the given config.",1334799520866
error,log,,,"Current file is not a match for the given config.",1334799520866
error,log,,,"Current file is not a match for the given config.",1334799520867
error,log,,,"Current file is not a match for the given config.",1334799520867
error,log,,,"Current file is not a match for the given config.",1334799520867
error,log,,,"Current file is not a match for the given config.",1334799520867
error,log,,,"Current file is not a match for the given config.",1334799520867
error,log,,,"Current file is not a match for the given config.",1334799520867
error,log,,,"Current file is not a match for the given config.",1334799520867
error,log,,,"Current file is not a match for the given config.",1334799520868
error,log,,,"Current file is not a match for the given config.",1334799520868
error,log,,,"Current file is not a match for the given config.",1334799520868
error,log,,,"Current file is not a match for the given config.",1334799520868
error,log,,,"Current file is not a match for the given config.",1334799520868
error,log,,,"Current file is not a match for the given config.",1334799520868
error,log,,,"Current file is not a match for the given config.",1334799520868
error,log,,,"Current file is not a match for the given config.",1334799520869
error,log,,,"Current file is not a match for the given config.",1334799520869
error,log,,,"Current file is not a match for the given config.",1334799520869
error,log,,,"Current file is not a match for the given config.",1334799520870
error,log,,,"Current file is not a match for the given config.",1334799520870
error,log,,,"Current file is not a match for the given config.",1334799520870
error,log,,,"Current file is not a match for the given config.",1334799520870
error,log,,,"Current file is not a match for the given config.",1334799520871
error,log,,,"Current file is not a match for the given config.",1334799520872
error,log,,,"Current file is not a match for the given config.",1334799520872
error,log,,,"Current file is not a match for the given config.",1334799520872
error,log,,,"Current file is not a match for the given config.",1334799520872
error,log,,,"Current file is not a match for the given config.",1334799520872
error,log,,,"Current file is not a match for the given config.",1334799520873
error,log,,,"Current file is not a match for the given config.",1334799520873
error,log,,,"Current file is not a match for the given config.",1334799520873
error,log,,,"Current file is not a match for the given config.",1334799520873
error,log,,,"Current file is not a match for the given config.",1334799520873
error,log,,,"Current file is not a match for the given config.",1334799520873
error,log,,,"Current file is not a match for the given config.",1334799520873
error,log,,,"Current file is not a match for the given config.",1334799520874
error,log,,,"Current file is not a match for the given config.",1334799520874
error,log,,,"Current file is not a match for the given config.",1334799520874
error,log,,,"Current file is not a match for the given config.",1334799520874
error,log,,,"Current file is not a match for the given config.",1334799520874
error,log,,,"Current file is not a match for the given config.",1334799520874
error,log,,,"Current file is not a match for the given config.",1334799520874
error,log,,,"Current file is not a match for the given config.",1334799520874
error,log,,,"Current file is not a match for the given config.",1334799520875
error,log,,,"Current file is not a match for the given config.",1334799520875
